Country,Country code,Category,hour_of_day,value
オーストラリア,AUS,ユーティリティ & 生産性,5,-0.5353
オーストラリア,AUS,天気,5,
オーストラリア,AUS,アート・デザイン,6,
オーストラリア,AUS,自動車,6,
オーストラリア,AUS,書籍・参考書,6,-1.0169
オーストラリア,AUS,ビジネス,6,
オーストラリア,AUS,教育,6,-0.598
オーストラリア,AUS,エンターテインメント,6,-0.5296
オーストラリア,AUS,家族・人間関係,6,
オーストラリア,AUS,ファイナンス,6,
オーストラリア,AUS,食品・飲料,6,
オーストラリア,AUS,生成AI,6,-1.2498
オーストラリア,AUS,グラフィック・デザイン,6,
オーストラリア,AUS,健康・フィットネス,6,-0.4881
オーストラリア,AUS,ライフスタイル,6,
オーストラリア,AUS,医療,6,
オーストラリア,AUS,音楽,6,
オーストラリア,AUS,ニュース・雑誌,6,
オーストラリア,AUS,写真・動画,6,-1.4374
オーストラリア,AUS,生産性,6,
オーストラリア,AUS,不動産,6,
オーストラリア,AUS,RMG,6,
オーストラリア,AUS,ショッピング,6,-0.9434
オーストラリア,AUS,ソーシャル,6,
オーストラリア,AUS,ソーシャルメディア,6,-0.9332
オーストラリア,AUS,スポーツ,6,0.3302
オーストラリア,AUS,ツール,6,
オーストラリア,AUS,旅行,6,-0.0554
オーストラリア,AUS,旅行 & ナビゲーション,6,
オーストラリア,AUS,ユーティリティ & 生産性,6,0.8592
オーストラリア,AUS,天気,6,
オーストラリア,AUS,アート・デザイン,7,
オーストラリア,AUS,自動車,7,
オーストラリア,AUS,書籍・参考書,7,-0.1438
オーストラリア,AUS,ビジネス,7,
オーストラリア,AUS,教育,7,0.0098
オーストラリア,AUS,エンターテインメント,7,0.2979
オーストラリア,AUS,家族・人間関係,7,
オーストラリア,AUS,ファイナンス,7,
オーストラリア,AUS,食品・飲料,7,
オーストラリア,AUS,生成AI,7,-0.6594
オーストラリア,AUS,グラフィック・デザイン,7,
オーストラリア,AUS,健康・フィットネス,7,0.0571
オーストラリア,AUS,ライフスタイル,7,
オーストラリア,AUS,医療,7,
オーストラリア,AUS,音楽,7,
オーストラリア,AUS,ニュース・雑誌,7,
オーストラリア,AUS,写真・動画,7,-1.0891
オーストラリア,AUS,生産性,7,
オーストラリア,AUS,不動産,7,
オーストラリア,AUS,RMG,7,
オーストラリア,AUS,ショッピング,7,-0.431
オーストラリア,AUS,ソーシャル,7,
オーストラリア,AUS,ソーシャルメディア,7,-0.25
オーストラリア,AUS,スポーツ,7,0.8676
オーストラリア,AUS,ツール,7,
オーストラリア,AUS,旅行,7,0.6277
オーストラリア,AUS,旅行 & ナビゲーション,7,
オーストラリア,AUS,ユーティリティ & 生産性,7,1.5462
オーストラリア,AUS,天気,7,
オーストラリア,AUS,アート・デザイン,8,
オーストラリア,AUS,自動車,8,
オーストラリア,AUS,書籍・参考書,8,0.3003
オーストラリア,AUS,ビジネス,8,
オーストラリア,AUS,教育,8,0.1089
オーストラリア,AUS,エンターテインメント,8,0.8189
オーストラリア,AUS,家族・人間関係,8,
オーストラリア,AUS,ファイナンス,8,
オーストラリア,AUS,食品・飲料,8,
オーストラリア,AUS,生成AI,8,-0.5223
オーストラリア,AUS,グラフィック・デザイン,8,
オーストラリア,AUS,健康・フィットネス,8,0.0933
オーストラリア,AUS,ライフスタイル,8,
オーストラリア,AUS,医療,8,
オーストラリア,AUS,音楽,8,
オーストラリア,AUS,ニュース・雑誌,8,
オーストラリア,AUS,写真・動画,8,-0.6095
オーストラリア,AUS,生産性,8,
オーストラリア,AUS,不動産,8,
オーストラリア,AUS,RMG,8,
オーストラリア,AUS,ショッピング,8,-0.0145
オーストラリア,AUS,ソーシャル,8,
オーストラリア,AUS,ソーシャルメディア,8,0.0598
オーストラリア,AUS,スポーツ,8,0.5952
オーストラリア,AUS,ツール,8,
オーストラリア,AUS,旅行,8,1.0799
オーストラリア,AUS,旅行 & ナビゲーション,8,
オーストラリア,AUS,ユーティリティ & 生産性,8,1.272
オーストラリア,AUS,天気,8,
オーストラリア,AUS,アート・デザイン,9,
オーストラリア,AUS,自動車,9,
オーストラリア,AUS,書籍・参考書,9,0.1504
オーストラリア,AUS,ビジネス,9,
オーストラリア,AUS,教育,9,0.0171
オーストラリア,AUS,エンターテインメント,9,0.7076
オーストラリア,AUS,家族・人間関係,9,
オーストラリア,AUS,ファイナンス,9,
オーストラリア,AUS,食品・飲料,9,
オーストラリア,AUS,生成AI,9,-0.429
オーストラリア,AUS,グラフィック・デザイン,9,
オーストラリア,AUS,健康・フィットネス,9,0.2493
オーストラリア,AUS,ライフスタイル,9,
オーストラリア,AUS,医療,9,
オーストラリア,AUS,音楽,9,
オーストラリア,AUS,ニュース・雑誌,9,
オーストラリア,AUS,写真・動画,9,-0.348
オーストラリア,AUS,生産性,9,
オーストラリア,AUS,不動産,9,
オーストラリア,AUS,RMG,9,
オーストラリア,AUS,ショッピング,9,0.2855
オーストラリア,AUS,ソーシャル,9,
オーストラリア,AUS,ソーシャルメディア,9,0.1599
オーストラリア,AUS,スポーツ,9,0.069
オーストラリア,AUS,ツール,9,
オーストラリア,AUS,旅行,9,1.1183
オーストラリア,AUS,旅行 & ナビゲーション,9,
オーストラリア,AUS,ユーティリティ & 生産性,9,0.8294
オーストラリア,AUS,天気,9,
オーストラリア,AUS,アート・デザイン,10,
オーストラリア,AUS,自動車,10,
オーストラリア,AUS,書籍・参考書,10,0.0353
オーストラリア,AUS,ビジネス,10,
オーストラリア,AUS,教育,10,-0.1122
オーストラリア,AUS,エンターテインメント,10,0.6693
オーストラリア,AUS,家族・人間関係,10,
オーストラリア,AUS,ファイナンス,10,
オーストラリア,AUS,食品・飲料,10,
オーストラリア,AUS,生成AI,10,-0.2611
オーストラリア,AUS,グラフィック・デザイン,10,
オーストラリア,AUS,健康・フィットネス,10,0.2158
オーストラリア,AUS,ライフスタイル,10,
オーストラリア,AUS,医療,10,
オーストラリア,AUS,音楽,10,
オーストラリア,AUS,ニュース・雑誌,10,
オーストラリア,AUS,写真・動画,10,-0.0752
オーストラリア,AUS,生産性,10,
オーストラリア,AUS,不動産,10,
オーストラリア,AUS,RMG,10,
オーストラリア,AUS,ショッピング,10,0.4646
オーストラリア,AUS,ソーシャル,10,
オーストラリア,AUS,ソーシャルメディア,10,0.2344
オーストラリア,AUS,スポーツ,10,-0.0141
オーストラリア,AUS,ツール,10,
オーストラリア,AUS,旅行,10,1.2206
オーストラリア,AUS,旅行 & ナビゲーション,10,
オーストラリア,AUS,ユーティリティ & 生産性,10,0.5387
オーストラリア,AUS,天気,10,
オーストラリア,AUS,アート・デザイン,11,
オーストラリア,AUS,自動車,11,
オーストラリア,AUS,書籍・参考書,11,0.0601
オーストラリア,AUS,ビジネス,11,
オーストラリア,AUS,教育,11,-0.1822
オーストラリア,AUS,エンターテインメント,11,0.5169
オーストラリア,AUS,家族・人間関係,11,
オーストラリア,AUS,ファイナンス,11,
オーストラリア,AUS,食品・飲料,11,
オーストラリア,AUS,生成AI,11,-0.1511
オーストラリア,AUS,グラフィック・デザイン,11,
オーストラリア,AUS,健康・フィットネス,11,0.2896
オーストラリア,AUS,ライフスタイル,11,
オーストラリア,AUS,医療,11,
オーストラリア,AUS,音楽,11,
オーストラリア,AUS,ニュース・雑誌,11,
オーストラリア,AUS,写真・動画,11,0.1946
オーストラリア,AUS,生産性,11,
オーストラリア,AUS,不動産,11,
オーストラリア,AUS,RMG,11,
オーストラリア,AUS,ショッピング,11,0.4965
オーストラリア,AUS,ソーシャル,11,
オーストラリア,AUS,ソーシャルメディア,11,0.2634
オーストラリア,AUS,スポーツ,11,-0.192
オーストラリア,AUS,ツール,11,
オーストラリア,AUS,旅行,11,1.0601
オーストラリア,AUS,旅行 & ナビゲーション,11,
オーストラリア,AUS,ユーティリティ & 生産性,11,0.4657
オーストラリア,AUS,天気,11,
オーストラリア,AUS,アート・デザイン,12,
オーストラリア,AUS,自動車,12,
オーストラリア,AUS,書籍・参考書,12,0.0603
オーストラリア,AUS,ビジネス,12,
オーストラリア,AUS,教育,12,-0.3106
オーストラリア,AUS,エンターテインメント,12,0.373
オーストラリア,AUS,家族・人間関係,12,
オーストラリア,AUS,ファイナンス,12,
オーストラリア,AUS,食品・飲料,12,
オーストラリア,AUS,生成AI,12,-0.1081
オーストラリア,AUS,グラフィック・デザイン,12,
オーストラリア,AUS,健康・フィットネス,12,0.6795
オーストラリア,AUS,ライフスタイル,12,
オーストラリア,AUS,医療,12,
オーストラリア,AUS,音楽,12,
オーストラリア,AUS,ニュース・雑誌,12,
オーストラリア,AUS,写真・動画,12,0.2163
オーストラリア,AUS,生産性,12,
オーストラリア,AUS,不動産,12,
オーストラリア,AUS,RMG,12,
オーストラリア,AUS,ショッピング,12,0.6659
オーストラリア,AUS,ソーシャル,12,
オーストラリア,AUS,ソーシャルメディア,12,0.3785
オーストラリア,AUS,スポーツ,12,-0.3717
オーストラリア,AUS,ツール,12,
オーストラリア,AUS,旅行,12,0.7051
オーストラリア,AUS,旅行 & ナビゲーション,12,
オーストラリア,AUS,ユーティリティ & 生産性,12,0.2863
オーストラリア,AUS,天気,12,
オーストラリア,AUS,アート・デザイン,13,
オーストラリア,AUS,自動車,13,
オーストラリア,AUS,書籍・参考書,13,0.0908
オーストラリア,AUS,ビジネス,13,
オーストラリア,AUS,教育,13,-0.3548
オーストラリア,AUS,エンターテインメント,13,0.3244
オーストラリア,AUS,家族・人間関係,13,
オーストラリア,AUS,ファイナンス,13,
オーストラリア,AUS,食品・飲料,13,
オーストラリア,AUS,生成AI,13,0.0072
オーストラリア,AUS,グラフィック・デザイン,13,
オーストラリア,AUS,健康・フィットネス,13,0.8143
オーストラリア,AUS,ライフスタイル,13,
オーストラリア,AUS,医療,13,
オーストラリア,AUS,音楽,13,
オーストラリア,AUS,ニュース・雑誌,13,
オーストラリア,AUS,写真・動画,13,0.4251
オーストラリア,AUS,生産性,13,
オーストラリア,AUS,不動産,13,
オーストラリア,AUS,RMG,13,
オーストラリア,AUS,ショッピング,13,0.5451
オーストラリア,AUS,ソーシャル,13,
オーストラリア,AUS,ソーシャルメディア,13,0.4216
オーストラリア,AUS,スポーツ,13,-0.4373
オーストラリア,AUS,ツール,13,
オーストラリア,AUS,旅行,13,0.4671
オーストラリア,AUS,旅行 & ナビゲーション,13,
オーストラリア,AUS,ユーティリティ & 生産性,13,0.2225
オーストラリア,AUS,天気,13,
オーストラリア,AUS,アート・デザイン,14,
オーストラリア,AUS,自動車,14,
オーストラリア,AUS,書籍・参考書,14,0.1343
オーストラリア,AUS,ビジネス,14,
オーストラリア,AUS,教育,14,-0.3288
オーストラリア,AUS,エンターテインメント,14,0.3878
オーストラリア,AUS,家族・人間関係,14,
オーストラリア,AUS,ファイナンス,14,
オーストラリア,AUS,食品・飲料,14,
オーストラリア,AUS,生成AI,14,0.116
オーストラリア,AUS,グラフィック・デザイン,14,
オーストラリア,AUS,健康・フィットネス,14,0.4189
オーストラリア,AUS,ライフスタイル,14,
オーストラリア,AUS,医療,14,
オーストラリア,AUS,音楽,14,
オーストラリア,AUS,ニュース・雑誌,14,
オーストラリア,AUS,写真・動画,14,0.4644
オーストラリア,AUS,生産性,14,
オーストラリア,AUS,不動産,14,
オーストラリア,AUS,RMG,14,
オーストラリア,AUS,ショッピング,14,0.5368
オーストラリア,AUS,ソーシャル,14,
オーストラリア,AUS,ソーシャルメディア,14,0.4564
オーストラリア,AUS,スポーツ,14,-0.2572
オーストラリア,AUS,ツール,14,
オーストラリア,AUS,旅行,14,0.4185
オーストラリア,AUS,旅行 & ナビゲーション,14,
オーストラリア,AUS,ユーティリティ & 生産性,14,0.1694
オーストラリア,AUS,天気,14,
オーストラリア,AUS,アート・デザイン,15,
オーストラリア,AUS,自動車,15,
オーストラリア,AUS,書籍・参考書,15,0.1663
オーストラリア,AUS,ビジネス,15,
オーストラリア,AUS,教育,15,-0.1768
オーストラリア,AUS,エンターテインメント,15,0.451
オーストラリア,AUS,家族・人間関係,15,
オーストラリア,AUS,ファイナンス,15,
オーストラリア,AUS,食品・飲料,15,
オーストラリア,AUS,生成AI,15,0.5565
オーストラリア,AUS,グラフィック・デザイン,15,
オーストラリア,AUS,健康・フィットネス,15,0.3533
オーストラリア,AUS,ライフスタイル,15,
オーストラリア,AUS,医療,15,
オーストラリア,AUS,音楽,15,
オーストラリア,AUS,ニュース・雑誌,15,
オーストラリア,AUS,写真・動画,15,0.7455
オーストラリア,AUS,生産性,15,
オーストラリア,AUS,不動産,15,
オーストラリア,AUS,RMG,15,
オーストラリア,AUS,ショッピング,15,0.6159
オーストラリア,AUS,ソーシャル,15,
オーストラリア,AUS,ソーシャルメディア,15,0.5704
オーストラリア,AUS,スポーツ,15,0.1414
オーストラリア,AUS,ツール,15,
オーストラリア,AUS,旅行,15,0.7185
オーストラリア,AUS,旅行 & ナビゲーション,15,
オーストラリア,AUS,ユーティリティ & 生産性,15,0.3701
オーストラリア,AUS,天気,15,
オーストラリア,AUS,アート・デザイン,16,
オーストラリア,AUS,自動車,16,
オーストラリア,AUS,書籍・参考書,16,0.3542
オーストラリア,AUS,ビジネス,16,
オーストラリア,AUS,教育,16,0.0588
オーストラリア,AUS,エンターテインメント,16,0.6536
オーストラリア,AUS,家族・人間関係,16,
オーストラリア,AUS,ファイナンス,16,
オーストラリア,AUS,食品・飲料,16,
オーストラリア,AUS,生成AI,16,0.8419
オーストラリア,AUS,グラフィック・デザイン,16,
オーストラリア,AUS,健康・フィットネス,16,0.3991
オーストラリア,AUS,ライフスタイル,16,
オーストラリア,AUS,医療,16,
オーストラリア,AUS,音楽,16,
オーストラリア,AUS,ニュース・雑誌,16,
オーストラリア,AUS,写真・動画,16,0.9068
オーストラリア,AUS,生産性,16,
オーストラリア,AUS,不動産,16,
オーストラリア,AUS,RMG,16,
オーストラリア,AUS,ショッピング,16,0.6145
オーストラリア,AUS,ソーシャル,16,
オーストラリア,AUS,ソーシャルメディア,16,0.6337
オーストラリア,AUS,スポーツ,16,0.7759
オーストラリア,AUS,ツール,16,
オーストラリア,AUS,旅行,16,0.6737
オーストラリア,AUS,旅行 & ナビゲーション,16,
オーストラリア,AUS,ユーティリティ & 生産性,16,0.4424
オーストラリア,AUS,天気,16,
オーストラリア,AUS,アート・デザイン,17,
オーストラリア,AUS,自動車,17,
オーストラリア,AUS,書籍・参考書,17,0.418
オーストラリア,AUS,ビジネス,17,
オーストラリア,AUS,教育,17,0.1883
オーストラリア,AUS,エンターテインメント,17,0.6825
オーストラリア,AUS,家族・人間関係,17,
オーストラリア,AUS,ファイナンス,17,
オーストラリア,AUS,食品・飲料,17,
オーストラリア,AUS,生成AI,17,0.8647
オーストラリア,AUS,グラフィック・デザイン,17,
オーストラリア,AUS,健康・フィットネス,17,0.7684
オーストラリア,AUS,ライフスタイル,17,
オーストラリア,AUS,医療,17,
オーストラリア,AUS,音楽,17,
オーストラリア,AUS,ニュース・雑誌,17,
オーストラリア,AUS,写真・動画,17,1.0267
オーストラリア,AUS,生産性,17,
オーストラリア,AUS,不動産,17,
オーストラリア,AUS,RMG,17,
オーストラリア,AUS,ショッピング,17,0.5937
オーストラリア,AUS,ソーシャル,17,
オーストラリア,AUS,ソーシャルメディア,17,0.5688
オーストラリア,AUS,スポーツ,17,1.0568
オーストラリア,AUS,ツール,17,
オーストラリア,AUS,旅行,17,0.6993
オーストラリア,AUS,旅行 & ナビゲーション,17,
オーストラリア,AUS,ユーティリティ & 生産性,17,0.5095
オーストラリア,AUS,天気,17,
オーストラリア,AUS,アート・デザイン,18,
オーストラリア,AUS,自動車,18,
オーストラリア,AUS,書籍・参考書,18,0.4185
オーストラリア,AUS,ビジネス,18,
オーストラリア,AUS,教育,18,0.3738
オーストラリア,AUS,エンターテインメント,18,0.6477
オーストラリア,AUS,家族・人間関係,18,
オーストラリア,AUS,ファイナンス,18,
オーストラリア,AUS,食品・飲料,18,
オーストラリア,AUS,生成AI,18,0.8651
オーストラリア,AUS,グラフィック・デザイン,18,
オーストラリア,AUS,健康・フィットネス,18,1.4627
オーストラリア,AUS,ライフスタイル,18,
オーストラリア,AUS,医療,18,
オーストラリア,AUS,音楽,18,
オーストラリア,AUS,ニュース・雑誌,18,
オーストラリア,AUS,写真・動画,18,1.0628
オーストラリア,AUS,生産性,18,
オーストラリア,AUS,不動産,18,
オーストラリア,AUS,RMG,18,
オーストラリア,AUS,ショッピング,18,0.8117
オーストラリア,AUS,ソーシャル,18,
オーストラリア,AUS,ソーシャルメディア,18,0.5714
オーストラリア,AUS,スポーツ,18,1.2178
オーストラリア,AUS,ツール,18,
オーストラリア,AUS,旅行,18,0.4812
オーストラリア,AUS,旅行 & ナビゲーション,18,
オーストラリア,AUS,ユーティリティ & 生産性,18,0.5742
オーストラリア,AUS,天気,18,
オーストラリア,AUS,アート・デザイン,19,
オーストラリア,AUS,自動車,19,
オーストラリア,AUS,書籍・参考書,19,0.6702
オーストラリア,AUS,ビジネス,19,
オーストラリア,AUS,教育,19,0.6889
オーストラリア,AUS,エンターテインメント,19,0.7854
オーストラリア,AUS,家族・人間関係,19,
オーストラリア,AUS,ファイナンス,19,
オーストラリア,AUS,食品・飲料,19,
オーストラリア,AUS,生成AI,19,1.0604
オーストラリア,AUS,グラフィック・デザイン,19,
オーストラリア,AUS,健康・フィットネス,19,1.6789
オーストラリア,AUS,ライフスタイル,19,
オーストラリア,AUS,医療,19,
オーストラリア,AUS,音楽,19,
オーストラリア,AUS,ニュース・雑誌,19,
オーストラリア,AUS,写真・動画,19,1.3388
オーストラリア,AUS,生産性,19,
オーストラリア,AUS,不動産,19,
オーストラリア,AUS,RMG,19,
オーストラリア,AUS,ショッピング,19,1.2893
オーストラリア,AUS,ソーシャル,19,
オーストラリア,AUS,ソーシャルメディア,19,0.8467
オーストラリア,AUS,スポーツ,19,1.4965
オーストラリア,AUS,ツール,19,
オーストラリア,AUS,旅行,19,0.3955
オーストラリア,AUS,旅行 & ナビゲーション,19,
オーストラリア,AUS,ユーティリティ & 生産性,19,0.6695
オーストラリア,AUS,天気,19,
オーストラリア,AUS,アート・デザイン,20,
オーストラリア,AUS,自動車,20,
オーストラリア,AUS,書籍・参考書,20,1.3786
オーストラリア,AUS,ビジネス,20,
オーストラリア,AUS,教育,20,1.2567
オーストラリア,AUS,エンターテインメント,20,1.0471
オーストラリア,AUS,家族・人間関係,20,
オーストラリア,AUS,ファイナンス,20,
オーストラリア,AUS,食品・飲料,20,
オーストラリア,AUS,生成AI,20,1.4475
オーストラリア,AUS,グラフィック・デザイン,20,
オーストラリア,AUS,健康・フィットネス,20,1.315
オーストラリア,AUS,ライフスタイル,20,
オーストラリア,AUS,医療,20,
オーストラリア,AUS,音楽,20,
オーストラリア,AUS,ニュース・雑誌,20,
オーストラリア,AUS,写真・動画,20,1.3471
オーストラリア,AUS,生産性,20,
オーストラリア,AUS,不動産,20,
オーストラリア,AUS,RMG,20,
オーストラリア,AUS,ショッピング,20,1.6434
オーストラリア,AUS,ソーシャル,20,
オーストラリア,AUS,ソーシャルメディア,20,1.2685
オーストラリア,AUS,スポーツ,20,1.6688
オーストラリア,AUS,ツール,20,
オーストラリア,AUS,旅行,20,0.3123
オーストラリア,AUS,旅行 & ナビゲーション,20,
オーストラリア,AUS,ユーティリティ & 生産性,20,0.592
オーストラリア,AUS,天気,20,
オーストラリア,AUS,アート・デザイン,21,
オーストラリア,AUS,自動車,21,
オーストラリア,AUS,書籍・参考書,21,1.6673
オーストラリア,AUS,ビジネス,21,
オーストラリア,AUS,教育,21,2.0284
オーストラリア,AUS,エンターテインメント,21,1.1035
オーストラリア,AUS,家族・人間関係,21,
オーストラリア,AUS,ファイナンス,21,
オーストラリア,AUS,食品・飲料,21,
オーストラリア,AUS,生成AI,21,1.6967
オーストラリア,AUS,グラフィック・デザイン,21,
オーストラリア,AUS,健康・フィットネス,21,0.7808
オーストラリア,AUS,ライフスタイル,21,
オーストラリア,AUS,医療,21,
オーストラリア,AUS,音楽,21,
オーストラリア,AUS,ニュース・雑誌,21,
オーストラリア,AUS,写真・動画,21,1.2427
